episode,reward,avg_100
440,-192.85038042301,-189.5466600194361
441,-193.78198597333068,-189.55427066272333
442,-192.85598980534476,-189.54710310352294
443,-174.7824100749726,-189.39816134648234
444,-188.10867516220398,-189.35643596637973
445,-187.35888848511854,-189.34315468392313
446,-179.31698798161636,-189.23912355789358
447,-193.46897467270418,-189.26930493488294
448,-189.19020448785858,-189.32514164122674
449,-191.96497421361138,-189.44580094665085
450,-187.26008845028838,-189.45403601575487
451,-188.14536945836997,-189.41234497686645
452,-190.11314301769738,-189.37146846700816
453,-182.2209135679726,-189.2759032338302
454,-192.29572144269483,-189.3093411795466
455,-188.2533695731456,-189.3046048039319
456,-186.80699047667565,-189.34491451121187
457,-188.2802409392381,-189.28200464332727
458,-188.4793016984486,-189.2915945536005
459,-190.01255812654975,-189.30040326362715
460,-193.57503419022822,-189.35491163663718
461,-186.06847349062514,-189.30045869936887
462,-191.1532765835606,-189.32400755163548
463,-180.5718372375848,-189.2087632527144
464,-179.1620824801724,-189.0940142979805
465,-184.78278046964644,-189.14358591484054
466,-193.4240327459267,-189.13938773156175
467,-189.79381588442865,-189.09596926665571
468,-179.23656877592748,-188.93618759062502
469,-190.80927682891348,-188.89807197190905
470,-185.08283611043996,-188.81468286186643
471,-183.9070835480619,-188.7684734628419
472,-195.40954026758118,-188.8099367235401
473,-193.9227743727105,-188.8072516016119
474,-193.57172941797327,-188.82612919591236
475,-188.93778859043073,-188.82641314065077
476,-183.13357263493853,-188.77157374612045
477,-187.11038314997197,-188.87853594735236
478,-176.4351325783108,-188.7046929628662
479,-191.98438623872636,-188.79050374766754
480,-192.94047278755187,-188.91929000877124
481,-191.39408839910723,-188.88670173970266
482,-188.65599744838218,-188.9495792668988
483,-188.56342470126006,-188.92192273255534
484,-193.79063195422478,-188.96584279161007
485,-189.1501213352266,-188.9990940575689
486,-182.4586558554379,-188.90038859748802
487,-189.2221995081471,-188.8484685034716
488,-188.63432779867816,-188.82400443125425
489,-192.44027931838286,-188.8583310334001
490,-196.71574888229355,-189.00808314298675
491,-190.47785096815943,-189.09697767077515
492,-193.17805453808742,-189.08127554585735
493,-184.87921580378642,-189.04350521611912
494,-190.19262303854873,-189.0006993215564
495,-194.44643741233824,-189.02450587202583
496,-187.15020723141413,-188.93926163104888
497,-194.5655561194227,-188.9986826255234
498,-187.52072572222366,-188.93444559671744
499,-189.99755036816802,-188.91598723877604
500,-193.18467432756813,-188.95632826466587
